trade_date,open0,high0,low0,close0,vol0,open1,high1,close1,low1,vol1,open2,high2,close2,low2,vol
20200520,170.829,171.461,161.5609,162.0875,478886.56,2896.47,2896.47,2883.74,2876.18,2105199.75,11056.98,11056.98,10948.48,10914.75,345397376
20200521,162.7194,165.1418,158.7172,159.6651,242479.78,2890.72,2891.52,2867.92,2864.21,2035320.38,10999.07,11007.14,10845.4,10818.79,321249920
20200522,158.8226,161.5609,155.8736,157.1374,206929.16,2863.05,2863.05,2813.77,2808.02,2090637.12,10832.91,10832.91,10604.97,10559.3,299718976
20200525,157.0321,158.8226,152.714,155.2417,198332.11,2816.24,2821.5,2817.97,2802.47,1728855.62,10602.47,10629.61,10592.84,10532.86,241587520
20200526,155.2417,157.5587,155.031,157.2428,118521.28,2827.9,2848.34,2846.55,2825.9,1745623.75,10655.98,10816.71,10815.43,10647.25,270864192
20200527,157.98,159.4545,152.714,153.3459,195593.69,2847.32,2849,2836.8,2831.93,1981493.38,10823.24,10823.24,10682.7,10657.81,293429888
20200528,152.398,154.7151,148.7118,154.2938,209149.68,2838.21,2861.92,2846.22,2820.15,2075460.25,10680.87,10727.99,10653.49,10505.79,297057888
20200529,152.8193,154.1885,150.5023,153.4512,202120.37,2835.58,2855.38,2852.35,2829.63,2067928,10615.14,10764.87,10746.08,10588.74,294922944
20200601,153.6619,157.98,153.6619,157.2428,233742.28,2871.96,2917.15,2915.43,2871.96,2601960.5,10837.49,11123.19,11102.15,10837.49,390282208
20200602,157.2428,157.4534,154.3991,155.031,234664.34,2916.32,2926.36,2921.4,2909.13,2561080.5,11133.62,11146.85,11112.5,11059.18,419510304
20200603,155.031,155.4523,149.765,150.5023,337889.69,2930.39,2942.76,2923.37,2922.66,2556639.75,11154.64,11204.52,11108.36,11100.69,418994912
20200604,152.1874,154.5044,149.9757,151.1342,192267.07,2931.84,2932.97,2919.25,2910.75,2266058.75,11146.29,11165.14,11139.26,11080.51,358812096
20200605,150.6076,151.2395,148.1852,149.0278,173473.91,2923.19,2930.8,2930.8,2909.12,2173606.75,11153.27,11180.6,11180.6,11087.25,342494976
20200608,149.3438,150.8182,147.448,150.6076,188593.83,2941.98,2950.07,2937.77,2934.21,2311243.5,11266.93,11340.03,11215.76,11195.85,357209056
20200609,150.397,151.4502,149.1331,150.6076,105182.41,2939.54,2957.12,2956.11,2932.94,2090485.88,11238.44,11303.54,11284.24,11195,329979840
20200610,150.397,151.9768,149.1331,151.3448,150280.2,2951.28,2951.33,2943.75,2934.84,2079259.75,11296.13,11338.24,11335.86,11249.43,319350336
20200611,151.4502,151.8714,149.2384,150.6076,135378.04,2939.79,2952.65,2920.9,2912.19,2337229.5,11328.1,11405.01,11243.62,11180.75,356854688
20200612,148.5012,151.0289,147.6586,149.6597,153783.47,2876.8,2930.26,2919.74,2872.62,2360086.5,11017.15,11306.14,11251.71,11003.32,354659296
20200615,149.4491,149.6597,147.6586,148.0799,131818.86,2908.28,2922.54,2890.03,2890.03,2432050.5,11241.26,11353.16,11192.27,11192.27,389226944
20200616,149.2384,153.7672,148.6065,151.9768,226566.97,2912.83,2931.78,2931.75,2909.13,2233130.75,11312.81,11398.97,11398.97,11293.9,358969344
20200617,152.8193,156.7162,151.3448,154.6098,297392.01,2932.67,2936.62,2935.87,2919.04,2346544,11421.03,11421.03,11420.84,11330.37,382760416
20200618,154.0832,154.0832,149.2384,149.9757,254022.1,2929.88,2942.9,2939.32,2920.11,2586913.75,11416.08,11503.38,11494.55,11397.57,379112000
20200619,150.081,151.8714,148.7118,151.2395,185420.01,2938.79,2973.32,2967.63,2935.82,2643139.5,11505.69,11694.89,11668.13,11500.53,359285024
20200622,150.7129,152.6087,149.0278,149.6597,199518.56,2966.9,2983.44,2965.27,2959.04,2678838.25,11680.41,11756.86,11702.44,11658.81,375418592
20200623,150.081,151.6608,147.448,148.2906,302947.11,2960.89,2972.4,2970.62,2949.85,2252122,11711.28,11796.41,11794.01,11651.83,347381184
20200624,148.2906,148.7118,140.8128,141.3394,516077.41,2972.98,2982.94,2979.55,2971.22,2132007.25,11813.36,11854.99,11813.53,11760.47,318732832
20200629,141.4448,142.2873,139.549,139.6543,224005.97,2973.08,2977.91,2961.52,2951.77,2206227.25,11780.65,11814.64,11752.36,11695.45,325204256
20200630,140.7151,145.5929,140.1849,144.9567,278262.98,2965.11,2990.83,2984.67,2965.11,2149572.25,11828.53,12013.6,11992.35,11827.76,326309184
20200701,145.2748,146.7594,144.0023,145.699,220553.42,2991.18,3026.19,3025.98,2984.98,2733131.5,12024.84,12130.3,12112.96,11945.89,393967648
20200702,146.6533,152.2734,145.805,151.3191,411453.48,3023.72,3092.44,3090.57,3021.67,3911280,12095.85,12278.83,12269.49,12055.95,476968064
20200703,152.2734,153.652,148.456,152.3795,289241.76,3104,3152.81,3152.81,3104,4587938.5,12295.62,12433.68,12433.26,12232.7,512872032
20200706,153.758,161.817,153.758,161.1808,467289.62,3187.84,3337.27,3332.88,3187.84,6438789,12519.5,12945.71,12941.72,12519.5,691662528
20200707,163.3016,171.5727,162.5593,163.1956,666164.07,3380.95,3407.08,3345.34,3336.24,6578401.5,13084.65,13407.19,13163.98,12997.17,754515008
20200708,162.2412,179.5257,162.0291,179.5257,845366.41,3337.55,3421.53,3403.44,3327.71,5870817,13170.2,13428.94,13406.37,13059.24,669518592
20200709,190.4478,197.4465,185.57,197.4465,1381262.58,3403.48,3456.97,3450.59,3393.64,6200018,13399.47,13792.63,13754.74,13385.43,759030080
20200710,201.476,201.476,187.4787,192.7807,1059719.7,3418.93,3433.11,3383.32,3372.51,5561200,13662.38,13831.61,13671.24,13599.03,696693824
20200713,191.4022,192.2505,186.2062,191.6143,823328.31,3379.39,3458.79,3443.29,3369.04,5580069,13699.22,14149.14,14149.14,13699.22,708385664
20200714,189.7056,198.0827,185.676,186.6304,878094.36,3435.02,3451.22,3414.62,3366.08,5432115,14121.33,14151,13996.46,13698.27,735504960
20200715,188.7512,192.1445,180.162,181.3284,690909.09,3422.08,3432.45,3361.3,3345.75,4920305.5,14017.93,14077.56,13734.13,13646.66,670932928
20200716,181.0103,184.4036,170.3002,171.8908,553142.23,3356.36,3373.53,3210.1,3209.73,4906131,13731.28,13853.44,12996.34,12966.32,620638144
20200717,172.8452,184.2975,171.7848,179.7378,624995.39,3214.4,3252.78,3214.13,3181.27,3596524.25,13002.84,13315.44,13114.94,12916.08,475084800
20200720,184.2975,195.2196,181.4344,194.2653,829054.46,3243.91,3314.15,3314.15,3220.68,4185553,13303.8,13448.85,13448.85,13032.4,493547232
20200721,191.8264,193.523,183.1311,185.8881,681703.64,3330.55,3336.68,3320.89,3300.57,3592520.25,13480.39,13572.93,13536.17,13396.58,472227264
20200722,182.3888,193.629,181.9646,188.7512,627535.48,3315.18,3381.98,3333.16,3311.79,3933353.25,13507.35,13816.67,13657.03,13459.88,499662240
20200723,190.978,194.6894,185.57,192.4626,741372.54,3306.15,3336.3,3325.11,3257.83,4070425,13511.45,13699.53,13661.5,13281.55,526571712
20200724,192.4626,196.174,181.1163,182.3888,837968.5,3310.64,3319.13,3196.77,3184.96,4270540.5,13547.81,13602.79,12935.7,12868.95,564786368
20200727,184.9338,187.0546,178.9955,179.8438,481663.25,3210.39,3221.98,3205.23,3174.66,2993190.25,13013.77,13093.84,12976.87,12838.87,397120544
20200728,181.3284,189.0693,178.6774,188.115,467985.38,3226.13,3245.3,3227.96,3208.49,2893778.5,13107.43,13196.62,13147.35,13022.82,389085728
20200729,186.8425,194.6894,185.0398,192.8868,574301.03,3221.99,3294.55,3294.55,3209.99,3249240.5,13117.19,13557.44,13557.44,13085.95,437296032
20200730,197.1284,198.2948,187.6908,190.4478,492479.05,3299.57,3312.45,3286.82,3282.16,3407041.25,13595.77,13619.49,13466.85,13432.13,469674080
20200731,192.1445,192.6747,186.5244,187.7968,420276.36,3280.8,3333.79,3310.01,3261.61,3537589.75,13464.21,13748.03,13637.88,13399.86,485599232
20200803,193.8411,206.5659,190.872,206.5659,903736.35,3332.18,3368.1,3367.97,3327.68,4074608.75,13771.74,13964.56,13964.56,13712.98,568503424
20200804,212.08,212.186,199.3552,201.0518,857732.41,3376.44,3391.07,3371.69,3352.5,4423285.5,13966.73,14012.71,13860.46,13779.22,567319424
20200805,198.2948,209.6411,197.8706,205.3995,731843.47,3363.33,3383.64,3377.56,3333.88,3858230.25,13859.32,13993.67,13960.92,13726.62,502462560
20200806,204.8693,209.9592,200.4156,206.778,809587.12,3380.76,3392.7,3386.46,3334.33,4153025,13972.3,13972.3,13863.13,13661.84,533987168
20200807,204.6572,226.9256,198.6129,218.5484,1125265.87,3370.59,3374.13,3354.04,3307.71,4039296.25,13813.76,13847.2,13648.5,13411.67,509976832
20200810,218.3364,239.6504,210.9136,211.7619,1112488.37,3341.53,3399.93,3379.25,3335.04,3813796.25,13576.32,13752.29,13657.31,13453.95,452141792
20200811,210.7015,225.335,206.778,216.6397,829178.54,3379.49,3409.06,3340.29,3336.09,4004527,13668.31,13811.52,13466.27,13450.23,467222528
20200812,214.731,214.731,197.7646,202.9606,716211.91,3327.49,3335.73,3319.27,3263.27,3783289.5,13437.57,13471.82,13308.52,13026.01,450040576
20200813,203.5968,208.8988,200.5216,200.9458,430795.9,3328.18,3338.15,3320.73,3309.46,3242912.75,13373.16,13392.35,13291.32,13254.39,403732800
20200814,199.3552,210.4894,199.3552,208.5807,489179.76,3315.67,3362.03,3360.1,3302.74,3059983.75,13272.71,13495.97,13489.01,13242.78,388470912
20200817,212.7162,219.0786,209.429,215.3672,573607.22,3373.9,3450.9,3438.8,3369.37,4345982.5,13542.01,13756.61,13742.23,13490.64,488761728
20200818,213.2464,223.6384,213.2464,220.7753,474670.15,3441.93,3456.72,3451.09,3432.64,3807292.75,13748.52,13813.02,13768.17,13692.07,474540672
20200819,218.4424,231.2732,216.0035,220.5632,588395.56,3444.56,3454.46,3408.13,3406.16,4057222.25,13741.27,13741.27,13480.85,13472.96,479639744
20200820,217.1699,223.5323,207.4142,210.4894,439624.79,3385.96,3394.56,3363.9,3352.78,3356009.75,13387.82,13476.07,13320.92,13270.12,388868512
20200821,210.4894,224.8048,210.4894,214.5189,417663.16,3380.23,3393.92,3380.68,3358,2874883.5,13445.96,13547.79,13478,13373.72,383524032
20200824,213.1404,217.9122,210.2773,212.3981,272061.39,3391.11,3396.57,3385.64,3368.03,2662278.5,13565.28,13708.12,13666.69,13418.96,410963552
20200825,212.08,213.0344,193.9472,195.9619,704190.04,3392.88,3408.87,3373.58,3364.16,2771134.25,13692.47,13788.49,13669.41,13620.62,456935744
20200826,195.3257,197.6586,187.2666,189.9176,396920.1,3371.81,3382.6,3329.74,3320.14,2944510.25,13680.59,13717.9,13428.4,13376.66,465528416
20200827,190.3418,196.7042,186.8425,196.5982,326921.75,3333.49,3351.83,3350.11,3312.99,2370993.5,13465.89,13548.66,13535.09,13348.45,414995072
20200828,203.2787,206.778,199.5673,201.476,438208.31,3346.29,3405.88,3403.81,3339.65,2713255.5,13509.37,13868.3,13851.32,13483.28,441224928
20200831,204.021,220.3511,202.4304,215.0491,724687.02,3416.55,3442.74,3395.68,3395.47,3234739,13929.75,13994.14,13758.23,13755.36,451925312
20200901,218.4424,236.5752,215.7914,236.4692,1252893.96,3389.74,3410.61,3410.61,3381.71,2469992.5,13729.39,13849.66,13849.66,13662.69,399237728
20200902,233.288,237.5296,228.3041,233.6061,809720.42,3420.47,3421.4,3404.8,3377.21,2615463.25,13881.07,13944.16,13887.43,13737.83,517293504
20200903,234.1363,238.59,227.3498,232.7578,484795.61,3404.03,3425.63,3384.98,3374.26,2553462.75,13871.27,13933.42,13772.37,13722.58,482940160
20200904,227.986,234.7726,225.6531,231.2732,327900.98,3336.41,3360.11,3355.37,3328.55,2216365.5,13501.91,13680.06,13656.66,13487.69,437114880
20200907,232.9699,239.5444,218.7605,218.7605,698786.71,3349.92,3368.24,3292.59,3285.63,2606165.75,13633.51,13714.32,13284.03,13232.24,541636096
20200908,221.1994,225.8652,213.1404,217.382,463283.26,3301.22,3324.39,3316.42,3276.44,2710662.75,13315.15,13351.57,13293.33,13118.94,534063552
20200909,216.2156,220.033,206.778,210.8075,443159.72,3281,3289.61,3254.63,3238.56,3515097.5,13107.98,13122.76,12861.75,12778.43,637182208
20200910,212.08,216.3216,204.3391,205.0814,251081.02,3282.23,3285.47,3234.82,3227.64,3124728,13001.38,13068.23,12742.85,12709.75,529890208
20200911,204.9753,209.2169,201.6881,207.8384,206691.64,3225.78,3262.5,3260.35,3220.54,2216988.25,12711.09,12952.47,12942.95,12702.62,383940448
20200914,207.9444,211.5498,202.8545,206.1418,288710.08,3275.92,3283.53,3278.81,3261.15,2139241.25,13024.56,13107.28,13021.99,12921.76,418897632
20200915,205.8236,208.3686,203.4908,205.3995,262433.43,3277.13,3297.69,3295.68,3263.75,1976844,13032.28,13148.17,13143.46,12976.03,390166208
20200916,206.3538,206.4599,199.6733,201.0518,239500.95,3293.17,3302.46,3283.92,3271.08,2004433.62,13123.5,13137.72,13011.28,12947.05,353245376
20200917,201.476,202.7485,196.3861,201.1579,309723.7,3277.32,3290.41,3270.44,3248.5,2029319.75,12970.34,13113.77,13015.19,12870.99,353953408
20200918,199.4612,208.2626,199.4612,208.2626,342589.73,3270.91,3338.32,3338.09,3268.53,2562608,13026.11,13253.68,13245.09,12987.59,392372480
20200921,210.5954,224.4867,208.8988,216.8518,510925.4,3348.9,3350.59,3316.94,3313.07,2165031,13280.01,13289.6,13149.5,13135.24,366642912
20200922,212.9283,213.5646,208.8988,212.08,290492.08,3290.67,3320.23,3274.3,3265.7,2140150.75,13052.08,13212.24,13023.43,12981.97,350538208
20200923,211.1256,216.7458,206.672,215.3672,238336.88,3278.84,3289.76,3279.71,3264.89,1691780.62,13044.81,13148.94,13110.07,12991.66,318235552
20200924,212.6102,219.5028,210.4894,212.8223,316354.04,3262.88,3265.35,3223.18,3221.24,2067360.12,13018.3,13044.38,12816.61,12816.61,344066208
20200925,213.7766,223.1082,212.6102,220.139,390096.58,3234.37,3239.47,3219.42,3208.03,1648224.25,12876.08,12919.61,12814.17,12764.26,272817056
20200928,221.7296,223.7444,214.625,215.3672,221365.09,3224.98,3238.18,3217.53,3210.89,1559827.88,12860.09,12890.9,12760.93,12752.39,251466288
20200929,217.9122,225.6531,216.1095,223.9565,394107.88,3231.86,3242.79,3224.36,3219.79,1513498.75,12843.23,12966.85,12900.7,12798.65,252446048
20200930,222.684,229.2585,219.2907,225.441,274737.7,3232.71,3244.91,3218.05,3202.34,1535044.62,12948.97,13040.04,12907.45,12834.77,251670816
20201009,230.9551,233.8182,226.5014,228.4102,258496.84,3262.61,3280.51,3272.08,3260.19,1883256.5,13161.36,13323.81,13289.26,13145.75,317690304
20201012,230.0008,237.5296,226.9256,236.2571,454765.36,3287.33,3359.15,3358.47,3286.11,2596224,13386.34,13708.07,13708.07,13382.7,434000416
20201013,235.939,252.1631,232.4397,249.088,471343.9,3353.12,3361.83,3359.75,3334.5,2049261,13678.62,13820.56,13798.58,13622.95,381159328
20201014,248.1336,252.2692,246.0128,249.194,331575.08,3353.62,3353.62,3340.78,3332.96,1986593.88,13781.56,13781.78,13691.04,13664.73,383224864
20201015,246.649,254.2839,244.9524,248.9819,324249.53,3342.92,3354.58,3332.18,3330,1910312.88,13702.83,13737.08,13624.89,13617.08,355639104
20201016,246.8611,251.739,242.8316,246.7551,284791.36,3334.46,3348.95,3336.36,3319.11,1942954.25,13611.91,13665.58,13532.73,13439.88,324165952
20201019,244.9524,253.2235,244.8464,247.1792,280860.34,3351.1,3371.09,3312.67,3307.84,2123035.5,13638.78,13660.54,13421.19,13393.02,329474816
20201020,245.3766,250.2544,244.5282,248.9819,216386.81,3307.15,3328.1,3328.1,3293.77,1650847.62,13417.22,13603.88,13603.88,13371.55,316415072
20201021,248.9819,252.2692,244.4222,246.649,219272.62,3332.15,3332.15,3325.02,3304.17,1776321.12,13613.87,13613.87,13467.91,13396.54,317733952
20201022,247.1792,248.0276,236.9994,240.7108,324973.64,3315.82,3320.88,3312.5,3281.37,1659499.88,13419.39,13435.41,13396.18,13252.06,301609568
20201023,243.0437,246.1188,229.0464,229.2585,305922.65,3308.16,3326.05,3278,3276.62,1742089.88,13405.53,13487.11,13128.46,13110.02,302441216
20201026,218.1243,228.3041,217.382,225.6531,312667.82,3258.7,3264.45,3251.12,3226.6,1677318,13056.3,13242.63,13191.25,12922.59,275996992
20201027,225.6531,232.2276,224.8048,229.6826,228224.37,3240.74,3258.34,3254.32,3235.54,1491155.62,13159.37,13291.8,13269.65,13146.55,287862560
20201028,231.0612,233.288,223.9565,228.5162,177374.75,3256.22,3275.87,3269.24,3238.38,1731819.62,13273.5,13438.47,13388.1,13188.66,323764768
20201029,225.335,225.8652,219.8209,223.3202,186937.95,3235.76,3289.77,3272.73,3231.12,1847035.88,13219.89,13582.31,13519.66,13200.78,333886240
20201030,224.9108,230.743,213.1404,213.3525,300242.18,3278.63,3279.86,3224.53,3219.42,2301888,13544.29,13550.36,13236.6,13204.25,375533728
20201102,213.2464,216.6397,208.6867,211.974,217057.42,3228.72,3242.8,3225.12,3209.91,2267791.25,13269.97,13462.42,13420.96,13258.16,339213440
20201103,213.6706,219.3968,211.8679,218.2303,227926.53,3239.81,3278.38,3271.07,3237.85,2152978.75,13476.58,13592.92,13580.03,13414,340463040
20201104,219.0786,220.139,214.0948,217.0639,204115.68,3273.43,3286.62,3277.44,3254.11,1885141.25,13586.33,13691.69,13659.5,13544.83,313047936
20201105,217.488,220.033,211.0196,216.6397,263775.81,3305.58,3320.41,3320.13,3291.6,2268014.5,13802.18,13894.26,13894.26,13728.64,365666336
20201106,216.2156,223.8504,212.08,216.0035,270810.84,3326.46,3326.46,3312.16,3292.15,2348641.25,13932.41,13932.41,13838.42,13708.75,366011520
20201109,216.6397,222.684,214.2008,219.1847,459367.1,3329.43,3380.82,3373.73,3329.43,3102197.75,13934.37,14197.85,14141.15,13934.37,436939488
20201110,219.1847,220.9874,211.0196,212.08,284738.29,3387.62,3387.62,3360.15,3346.17,2787011.25,14121.69,14121.69,13993.34,13908.21,394359776
20201111,212.08,214.0948,202.5364,203.5968,322898.98,3354.02,3365.84,3342.2,3339.04,2712046.5,13925.44,13981.99,13720.17,13715.44,350606528
20201112,204.233,212.08,204.233,207.5203,261163.08,3344.46,3350.28,3338.68,3329.49,2165013,13789.3,13846.87,13792.07,13724.34,302522400
20201113,210.4894,222.4719,205.2934,217.9122,369153.59,3327.23,3327.23,3310.1,3291.64,2278983.75,13755.29,13802.71,13754.55,13620.89,296359040
20201116,218.7605,224.9108,217.9122,222.684,278822.85,3325.62,3346.97,3346.97,3313.65,2795937.5,13811.85,13850.83,13850.83,13669.25,336170752
20201117,223.7444,223.7444,213.9887,215.8974,170292.87,3347.15,3347.7,3339.9,3323.95,2836324.75,13843.01,13843.01,13732.52,13628.82,361143840
20201118,216.8518,218.4424,210.8075,213.0344,180657.87,3337.33,3358.89,3347.3,3333.99,2875312.5,13710.02,13773.58,13658.2,13602.69,347491904
20201119,211.974,223.7444,207.8384,222.684,400423.14,3339.09,3367.33,3363.09,3330.45,2532630,13633.97,13812.78,13777.45,13578.33,346924640
20201120,221.6236,229.3645,219.5028,224.2746,286782.67,3359.6,3380.15,3377.73,3356.31,2612712.25,13789.98,13865.72,13852.42,13773.21,329381856
20201123,224.5927,225.441,218.5484,220.8813,217457.89,3384.1,3431.65,3414.49,3377.99,3738720.5,13871.71,14021.5,13955.28,13795.92,401038368
20201124,220.9874,224.2746,216.7458,217.276,189444.29,3407.41,3413.93,3402.82,3396.24,3009941.5,13958.01,13962.34,13902.54,13848.91,355272736
20201125,217.488,219.5028,213.1404,217.276,181566.76,3417.52,3423.49,3362.33,3362.33,3221102,13923.66,13933.79,13656.09,13656.09,368577408
20201126,217.8062,220.6692,214.625,215.7914,196385.44,3360.06,3371.45,3369.73,3344.28,2558868.25,13651.43,13692.73,13599.99,13452.68,317605024
20201127,215.2612,226.5014,212.186,221.8357,374819.77,3373.84,3408.31,3408.31,3364.49,2806499,13627.86,13690.88,13690.88,13542.68,309656160
20201130,223.6384,232.7578,221.7296,231.1672,432682.89,3418.16,3456.74,3391.76,3391.76,3849899.75,13720.68,13815.49,13670.11,13634.16,370010432
20201201,230.1068,233.6061,226.9256,232.0155,289051.79,3388.99,3457.64,3451.94,3386.91,3161889.75,13650.39,13940.9,13930.37,13646.69,366602688
20201202,232.3336,235.1967,227.3498,229.5766,223439.54,3453.52,3465.73,3449.38,3435.87,3128111.25,13950.74,13991.45,13961.58,13858.45,387312096
20201203,230.2128,230.4249,221.8357,227.5618,232297.14,3448.54,3452.16,3442.14,3428.8,2984599.25,13955.98,14009.51,13970.68,13889.62,373665920
20201204,227.6679,235.0907,227.4558,234.3484,251769.11,3436.73,3448.4,3444.58,3417.05,2562767,13933.88,14049.21,14026.66,13903.84,318524000
20201207,238.59,243.1497,234.8786,241.0289,289813.71,3446.65,3449.58,3416.6,3414.31,2545225,14021.16,14054.88,13973.48,13958.74,316904128
20201208,239.2262,246.3309,237.8477,241.7712,245122.85,3417.69,3428.66,3410.18,3403.03,2269073.25,14000.87,14040.5,13973.89,13942.66,292386048
20201209,241.4531,247.1792,239.1202,240.6048,300319.68,3416.08,3422.54,3371.96,3371.92,2607474.25,13998.62,14017.35,13716.53,13710.86,336123712
20201210,238.696,246.0128,233.9242,242.6195,252758.28,3365.73,3384.89,3373.28,3357.75,2473083,13672.05,13814.8,13731.34,13621.13,290107296
20201211,240.2866,242.5135,228.6222,232.2276,336689.05,3381.01,3383.18,3347.19,3325.17,2986171.5,13767.48,13771.96,13555.14,13431.55,345765920
20201214,234.5605,241.6652,229.5766,237.2115,173435.41,3349.53,3371.13,3369.12,3338.63,2398079.25,13583.19,13695.32,13692.13,13511.78,289848416
20201215,238.59,240.2866,229.8947,234.3484,179473.5,3366.58,3373.56,3367.23,3348.42,2256674,13682.28,13783.04,13763.31,13641.72,283983712
20201216,235.5148,238.1658,231.1672,235.4088,156348.23,3371.26,3378.66,3366.98,3359.17,2208139.75,13791.41,13807.18,13751.09,13709.8,296906464
20201217,234.5605,239.9685,230.4249,239.6504,238206.04,3367.28,3406.15,3404.87,3354.01,2754636.25,13746.28,13901.83,13889.87,13688.83,330101248
20201218,239.6504,260.2222,238.3779,251.6329,443754.03,3400.49,3413.81,3394.9,3382.75,2809926.5,13911.83,13939.93,13854.12,13806.62,312867296
20201221,251.739,259.2678,247.9215,257.7832,338498.73,3394.39,3423.61,3420.57,3381.12,2837598,13858.66,14134.85,14134.85,13819.7,343926176
20201222,254.602,257.7832,250.0423,250.7846,253438.31,3410.97,3415.75,3356.78,3353.86,3230376.5,14085.29,14172.77,13882.3,13872.5,385393408
20201223,253.2235,267.751,249.5121,265.206,439130.58,3362.47,3394.21,3382.32,3360.2,2995235.25,13912.52,14078.13,14015.02,13897.11,368469472
20201224,264.8879,275.4919,261.4946,261.8128,484632.82,3382.19,3394.07,3363.11,3354.02,2750444.5,13998.36,14048.62,13915.57,13867.66,356961856
20201225,260.2222,274.1134,260.2222,270.8262,373082.63,3351.79,3397.01,3396.56,3348.35,2945469,13879.24,14017.06,14017.06,13835.52,338254144
20201228,271.0382,281.006,268.2812,272.0986,298327.97,3396.36,3412.52,3397.29,3383.65,3161815.5,14020.95,14112.59,14044.1,13959.14,373252544
20201229,272.2047,283.657,268.2812,271.3564,362713.73,3399.29,3407.09,3379.04,3376.09,3117691.75,14042.79,14082.5,13970.21,13915.89,371600288
20201230,268.3872,278.1429,262.9792,276.2342,488378.98,3375.01,3414.45,3414.45,3374.42,2910235.5,13970.45,14208.68,14201.57,13968.09,351920000
20201231,276.7644,292.4583,276.6584,291.61,538483.5,3419.73,3474.92,3473.07,3419.73,3356739.25,14226.28,14476.55,14470.68,14226.28,372217280
20210104,297.9724,319.7106,295.6395,316.8475,623399.5,3474.68,3511.66,3502.96,3457.21,3807908,14516.12,14859.09,14827.47,14486.25,435497792
20210105,313.6663,331.481,308.0462,324.9066,598264.98,3492.19,3528.68,3528.68,3484.72,4079959.25,14760.25,15149.1,15147.57,14716.79,458934752
20210106,320.1348,337.8434,317.9079,326.3911,476158.03,3530.91,3556.8,3550.88,3513.13,3702309.25,15221.44,15295.07,15187.61,14987.37,433240704
20210107,320.2408,332.0112,315.8932,328.1938,510852.56,3552.91,3576.2,3576.2,3526.62,4053482.25,15178.35,15356.4,15356.4,15101.67,469284096
20210108,325.5428,328.1938,305.3952,319.7106,523553.06,3577.69,3588.06,3570.11,3544.89,3455579,15402.74,15453.18,15319.29,15162.71,420062752
20210111,322.2556,324.4824,301.1536,302.8502,594825.74,3571.32,3597.7,3531.5,3516.99,3624791.5,15353.08,15420.68,15115.38,15011.59,439456640
20210112,300.7294,313.2422,296.912,303.4865,699640.42,3518.01,3608.34,3608.34,3517.47,3234061.5,15053.87,15460.03,15460.03,15020.26,386861600
20210113,307.516,308.3643,289.5952,296.3818,593306.06,3613.28,3622.35,3598.65,3575.59,3881278,15491.07,15597.97,15365.43,15240.9,432697312
20210114,296.912,297.7603,276.1282,277.6127,606294.3,3584.93,3599.06,3565.9,3559.6,3476668.25,15283.56,15354.12,15070.13,15033.47,396172480
20210115,278.249,282.8087,265.8423,272.0986,505013.51,3566.28,3589.27,3566.38,3533.79,3246127.5,15030.54,15120.27,15031.7,14772.06,364498336
20210118,275.704,284.5053,272.4168,278.9912,381270.3,3554.8,3608.77,3596.22,3544.26,3016525.75,14980.5,15309.79,15269.27,14898.88,364069408
20210119,277.6127,279.4154,264.5698,267.3268,369078.34,3596.36,3603.15,3566.38,3553.02,3234395.5,15278.53,15314.05,15003.99,14954.35,395125728
20210120,267.2208,276.7644,266.3725,272.0986,323608.31,3564.12,3589.96,3583.09,3556.44,2722716.5,15023.74,15246.78,15223.36,14958.22,340287552
20210121,271.4624,279.4154,267.751,274.6436,325393.04,3590.92,3636.24,3621.26,3585.8,3274670,15251.67,15608.38,15520.6,15251.67,410627808
20210122,273.4772,276.4463,268.8114,273.5832,246704.48,3616.54,3616.54,3606.75,3585.03,3244630.75,15508.94,15632.33,15628.73,15381.6,396161440
20210125,275.704,289.2771,272.7349,274.6436,539606.39,3605.36,3637.1,3624.24,3591.02,3273410.75,15594.81,15895.88,15710.19,15534.25,403516896
20210126,269.8718,269.8718,254.496,263.9336,539955.85,3610.97,3610.97,3569.43,3564.74,2781398.75,15637.39,15637.39,15352.42,15328.41,350296032
20210127,263.0852,279.8396,263.0852,274.1134,435944.85,3567.55,3578.8,3573.34,3546.49,2641071.5,15328.87,15446.82,15413.84,15107.04,338372160
20210128,269.1295,278.0369,267.1148,270.508,259391.97,3534.67,3549.54,3505.18,3496.88,2708624.5,15169.1,15228.5,14913.21,14881.8,354135168
20210129,268.5993,273.6892,255.4504,263.4034,410667.07,3521.72,3531.6,3483.07,3446.55,2936626.75,15039.89,15096.25,14821.99,14609.64,368670240
20210201,262.555,264.0396,237.1054,237.1054,697780.5,3477.17,3506.39,3505.28,3469.88,2775679,14841.71,15036.38,15024.24,14797.41,337066624
20210202,233.288,237.2115,223.8504,234.1363,606274.49,3510.81,3535.5,3533.68,3495.57,2645406.25,15057.44,15341.48,15335.66,14981.33,329951264
20210203,234.4544,239.3323,218.4424,220.5632,638256.43,3531.15,3544.01,3517.31,3508.51,2973517.25,15360.42,15435.53,15233.15,15218.57,348166752
20210204,222.79,226.0773,213.1404,217.276,410294.43,3503.78,3524.72,3501.86,3465.77,2988348.5,15135.85,15285.88,15105.94,14908.76,353546048
20210205,219.6088,220.6692,212.3981,214.3068,323840.89,3509.49,3536.54,3496.33,3492.96,2901461.75,15167.64,15250.1,15007.3,14996.29,319867072
