trade_date,open0,high0,low0,close0,change0,pct_chg0,vol0,open1,high1,close1,low1,vol1,change1,pct_chg1,open2,high2,close2,low2,vol,change2,pct_chg2
20190426,441.903,451.0089,441.6352,441.7691,-4.8208,-1.0795,258721.22,3108.16,3129.21,3086.4,3085.8,2808738.5,-37.43,-1.2,9852.94,9927.74,9780.82,9774.75,339762944,-126.8,-1.28
20190429,441.6352,446.5899,426.3694,429.8511,-11.918,-2.6978,306681.16,3090.63,3107.76,3062.5,3050.03,2921148.75,-23.9,-0.77,9775.95,9822.82,9622.49,9597.09,356616160,-158.33,-1.62
20190430,429.5833,437.6179,428.2442,432.6632,2.8121,0.6542,184127.48,3052.62,3088.41,3078.34,3052.62,2223025.25,15.84,0.52,9573.41,9730.55,9674.53,9573.39,263792928,52.04,0.54
20190506,414.9871,416.594,389.4103,389.4103,-43.2529,-9.9969,490935.65,2984.73,2986.54,2906.46,2876.47,3269722.75,-171.88,-5.58,9289.74,9333.92,8943.52,8893.15,355213408,-731.01,-7.56
20190507,390.7494,395.0345,385.6608,393.1598,3.7495,0.9629,235714.88,2914.29,2937.28,2926.39,2889.07,2532817.75,19.93,0.69,9011.52,9160.52,9089.46,8928.57,296713600,145.94,1.63
20190508,386.7321,403.8726,381.6435,394.7667,1.6069,0.4087,249832.48,2873.14,2929.43,2893.76,2866.7,2315305.25,-32.63,-1.11,8899.91,9167.81,9002.53,8873.44,289597248,-86.93,-0.96
20190509,392.3563,401.0605,389.0086,391.4189,-3.3478,-0.848,201214.63,2871.2,2888.86,2850.95,2845.04,2000411.38,-42.81,-1.48,8919.5,9012.24,8877.31,8860.17,244927936,-125.22,-1.39
20190510,396.5075,409.0951,381.7774,408.6933,17.2744,4.4133,433163.69,2878.23,2941.45,2939.21,2838.38,2823068,88.26,3.1,8988.92,9238.55,9235.39,8820.59,346735328,358.08,4.03
20190513,401.5961,403.8726,396.9092,399.5874,-9.1059,-2.2281,250061.83,2905.07,2921.41,2903.71,2892.17,2120298.75,-35.5,-1.21,9112.52,9191.07,9103.36,9059.32,268454272,-132.03,-1.43
20190514,395.0345,405.7473,393.4276,396.9092,-2.6782,-0.6702,190714.37,2872.83,2909.2,2883.61,2872.83,2083453.5,-20.1,-0.69,8998.97,9142.46,9038.36,8996.92,258630928,-65,-0.71
20190515,398.5162,401.73,394.7667,400.257,3.3478,0.8435,215712.21,2902.64,2945.39,2938.68,2902.64,2305197,55.07,1.91,9125.27,9282.96,9259.03,9123.9,288895904,220.67,2.44
20190516,400.3909,426.9051,397.7127,413.7819,13.5249,3.3791,426148.54,2933.5,2956.17,2955.71,2929.06,2483857,17.03,0.58,9247.99,9307.22,9293.32,9211.75,310232480,34.29,0.37
20190517,412.5767,421.5487,398.9179,399.4535,-14.3284,-3.4628,313678.38,2955.77,2956.78,2882.3,2873.8,2663016.5,-73.41,-2.48,9299.46,9303.05,9000.19,8964.37,349171168,-293.13,-3.15
20190520,399.4535,410.4341,395.0345,405.6134,6.1599,1.5421,231903.16,2874.8,2882.63,2870.6,2838.45,2094724.38,-11.7,-0.41,8980.8,8994.18,8916.11,8792.84,274992480,-84.08,-0.93
20190521,410.3002,425.566,404.4082,425.566,19.9526,4.9191,461855.51,2867.71,2919.24,2905.97,2862.5,2113870.25,35.37,1.23,8920.46,9120.69,9087.52,8892.15,287502720,171.41,1.92
20190522,425.8338,428.1103,413.5141,421.147,-4.419,-1.0384,375936.5,2905.52,2912.4,2891.7,2879.64,2000269,-14.27,-0.49,9068.99,9132.37,9041.22,8986.53,281965184,-46.3,-0.51
20190523,399.0518,403.0691,386.7321,391.5528,-29.5942,-7.027,554569.41,2880.84,2885.14,2852.52,2846.96,1973403.12,-39.18,-1.35,8997.25,8997.25,8809.53,8789.41,278961824,-231.69,-2.56
20190524,391.0172,394.3649,383.1165,386.0625,-5.4903,-1.4022,256325.98,2847.84,2871.86,2852.99,2846.02,1672054.88,0.47,0.02,8788.17,8880.81,8776.77,8745.6,228714112,-32.76,-0.37
20190527,386.7321,397.7127,385.5269,397.0431,10.9806,2.8443,294990.67,2851.28,2898.13,2892.38,2833.04,1967209,39.39,1.38,8795.14,9003.87,8979.83,8732.98,270875552,203.06,2.31
20190528,398.2483,401.1944,392.6241,397.1771,0.134,0.0337,242454.34,2890.27,2924.04,2909.91,2887.08,2233105.5,17.53,0.61,8979.58,9082.7,9035.69,8946.7,276643360,55.86,0.62
20190529,394.6328,399.4535,391.0172,394.4989,-2.6782,-0.6743,157489.58,2894.83,2934.98,2914.7,2890.66,1989588.25,4.79,0.17,8971.22,9077.51,9010.36,8956.72,248026464,-25.33,-0.28
20190530,392.758,393.4276,384.3217,387.1338,-7.3651,-1.867,190257.31,2903.42,2907.85,2905.81,2881.38,2057587.88,-8.89,-0.3,8974.4,8974.4,8943.35,8845.83,264232016,-67.01,-0.74
20190531,389.4103,395.4362,387.6694,389.4103,2.2765,0.588,164634.64,2904.5,2922.91,2898.7,2895.58,1952305.75,-7.11,-0.24,8939.41,9016.16,8922.69,8892.12,248794752,-20.66,-0.23
20190603,394.9006,395.0345,387.4016,390.4816,1.0713,0.2751,172297.02,2901.74,2920.83,2890.08,2875.9,2159435.5,-8.62,-0.3,8953.37,9012.08,8856.99,8826.75,273451168,-65.7,-0.74
20190604,390.4816,394.3649,382.9826,385.9286,-4.553,-1.166,194274.54,2887.64,2888.39,2862.28,2851.97,1884635.38,-27.8,-0.96,8854.5,8868.09,8748.27,8697.49,238852096,-108.72,-1.23
20190605,389.4103,394.0971,386.866,390.2137,4.2851,1.1103,162676.94,2882.94,2888.77,2861.42,2858.57,1815610.5,-0.86,-0.03,8831.13,8851.12,8746.05,8729.21,224442496,-2.22,-0.03
20190606,390.0798,391.0172,373.8767,376.1532,-14.0605,-3.6033,269903.14,2862.33,2862.33,2827.8,2822.19,1770644.12,-33.62,-1.18,8741.83,8741.83,8584.94,8557.58,230614576,-161.11,-1.84
20190610,376.5549,383.7861,374.948,382.9826,6.8294,1.8156,158325.31,2833.01,2861.13,2852.13,2824.36,1665859.12,24.33,0.86,8621.73,8748.97,8711.79,8582.48,205315216,126.85,1.48
20190611,383.7861,397.311,377.6262,396.1058,13.1232,3.4266,295805.97,2854.07,2927.43,2925.72,2854.07,2605258,73.59,2.58,8721.27,9045.12,9037.67,8718.47,316531072,325.88,3.74
20190612,395.0345,400.1231,389.1425,390.4816,-5.6242,-1.4199,221106.88,2917.22,2924.7,2909.38,2903.88,2402557.75,-16.34,-0.56,9008.56,9038.87,8954.72,8930.91,295738688,-82.95,-0.92
20190613,390.3476,395.0345,388.2051,394.231,3.7494,0.9602,169320.46,2905.29,2918.42,2910.74,2885.92,2129578,1.36,0.05,8948.58,8974.8,8951.61,8866.22,268631456,-3.11,-0.04
20190614,393.0258,395.9719,382.9826,383.3843,-10.8467,-2.7514,178458.05,2913,2924.32,2881.97,2879.66,2154358,-28.77,-0.99,8956.92,8994.16,8810.13,8801.33,273658048,-141.48,-1.58
20190617,384.3217,392.0885,382.9826,388.339,4.9547,1.2924,139820.74,2880.42,2902.48,2887.62,2877.39,1539649.62,5.65,0.2,8807.84,8864.77,8780.87,8753.42,205212912,-29.26,-0.33
20190618,389.812,410.9698,388.8746,409.6307,21.2917,5.4828,580969.16,2891.09,2898.33,2890.16,2874.31,1477053.25,2.54,0.09,8785.77,8839.23,8804.32,8722.93,193696112,23.45,0.27
20190619,422.0843,425.0303,411.2376,416.0584,6.4277,1.5691,593663.77,2944.12,2953.34,2917.8,2916.21,2307569.75,27.64,0.96,9051.85,9084.18,8925.73,8923.44,275307776,121.41,1.38
20190620,413.2463,424.6286,410.0324,419.54,3.4816,0.8368,375595.5,2917.33,2997.39,2987.12,2915.09,2910115.25,69.32,2.38,8923.57,9183.15,9134.96,8900.75,317210752,209.23,2.34
20190621,422.3521,437.6179,422.3521,434.8058,15.2658,3.6387,561998.01,2990.37,3010.35,3001.98,2989.25,2869738.25,14.86,0.5,9181.64,9252.55,9214.27,9158.32,351673728,79.31,0.87
20190624,429.8511,435.877,426.5034,428.2442,-6.5616,-1.5091,312459.66,3004.29,3012.83,3008.15,2994.42,2104939,6.17,0.21,9220.23,9251.48,9212.12,9171.35,286084416,-2.15,-0.02
20190625,431.7258,431.8598,410.4341,420.7452,-7.499,-1.7511,355825.77,3004.91,3004.91,2982.07,2948.99,2436992.5,-26.08,-0.87,9206.18,9206.18,9118.1,9004.76,279970016,-94.02,-1.02
20190626,420.7452,455.0262,419.4061,444.3134,23.5682,5.6015,692754.71,2964.62,2986.91,2976.28,2958.46,1744495.38,-5.79,-0.19,9064.13,9164.28,9122.43,9040.32,223827824,4.33,0.05
20190627,443.9117,455.0262,442.1708,450.7411,6.4277,1.4467,508723.18,2982.61,3011.54,2996.79,2981.05,1953970.5,20.51,0.69,9154.04,9274.42,9239.48,9152.63,258679872,117.05,1.28
20190628,449.9376,450.0715,439.2248,445.1168,-5.6243,-1.2478,329632.37,2992.24,2992.24,2978.88,2961.22,1814315.25,-17.91,-0.6,9236.06,9236.06,9178.31,9126.89,243002496,-61.17,-0.66
20190701,459.9809,473.3718,453.2853,466.9442,21.8274,4.9037,567153.19,3024.62,3045.37,3044.9,3014.69,2508404.25,66.02,2.22,9384.79,9530.46,9530.46,9339.77,337747136,352.15,3.84
20190702,465.3372,472.1667,462.9269,466.4085,-0.5357,-0.1147,324348.03,3042.58,3048.48,3043.94,3033.78,2145206.25,-0.96,-0.03,9516.42,9560.52,9545.52,9483.16,306531360,15.06,0.16
20190703,466.4085,466.6764,454.6245,457.3026,-9.1059,-1.9523,322953.35,3031.83,3031.83,3015.26,3006.32,2122961.75,-28.68,-0.94,9519.8,9520.38,9419.84,9376.31,260472592,-125.68,-1.32
20190704,459.0435,466.1407,451.2767,454.2227,-3.0799,-0.6735,278796.05,3015.68,3024.5,3005.25,2991.91,1944151.38,-10.01,-0.33,9435.04,9466.02,9368.3,9323.07,232802176,-51.54,-0.55
20190705,456.6331,464.3999,452.2141,458.9096,4.6869,1.0319,248066.48,3004.74,3014.85,3011.06,2990.92,1567554.25,5.81,0.19,9379.94,9464.39,9443.22,9345.79,198703088,74.92,0.8
20190708,456.6331,462.9269,441.903,446.9916,-11.918,-2.597,341776.61,2997.81,2997.81,2933.36,2918.72,2115412.75,-77.7,-2.58,9419.69,9420.24,9186.29,9124.16,260279952,-256.93,-2.72
20190709,449.402,450.7411,438.8231,446.9916,0,0,218972.24,2928.82,2937.76,2928.23,2912.81,1451106,-5.13,-0.17,9178.91,9221.72,9198.79,9119.65,188090816,12.5,0.14
20190710,449.0002,452.2141,439.8944,441.903,-5.0886,-1.1384,186063.39,2935.19,2936.75,2915.3,2908.16,1354835.38,-12.93,-0.44,9231.86,9239.28,9166.15,9130.53,187294336,-32.64,-0.35
20190711,446.9916,449.6698,436.2788,438.957,-2.946,-0.6667,239856.04,2928.06,2945.8,2917.76,2907.89,1436925.25,2.46,0.08,9216.95,9282.95,9152.77,9121.46,190345664,-13.38,-0.15
20190712,441.2335,446.1881,435.3414,441.7691,2.8121,0.6406,178833.68,2915.34,2938.53,2930.55,2905.81,1377947.62,12.79,0.44,9161.27,9236.42,9213.38,9122.41,186186256,60.61,0.66
20190715,439.0909,456.0975,428.3781,452.4819,10.7128,2.425,377114.14,2921.55,2955,2942.19,2886.7,1676434,11.64,0.4,9181.03,9358.08,9309.42,9066.71,241649216,96.04,1.04
20190716,448.7324,453.6871,446.4559,449.6698,-2.8121,-0.6215,183874.66,2938.64,2944.82,2937.62,2931.29,1318117.5,-4.57,-0.15,9294.56,9324.91,9283.41,9255.43,211312144,-26.01,-0.28
20190717,453.6871,455.5618,447.2594,453.0175,3.3477,0.7445,320725.22,2933.02,2942.07,2931.69,2924.46,1496316.12,-5.93,-0.2,9274.69,9354.81,9302,9242.25,235067696,18.59,0.2
20190718,448.5985,450.4732,428.3781,428.6459,-24.3716,-5.3798,412785.6,2921.74,2921.74,2901.18,2901.18,1498888.25,-30.51,-1.04,9258.12,9258.12,9154.65,9153.01,222426912,-147.35,-1.58
20190719,428.6459,436.8144,428.512,431.8598,3.2139,0.7498,207442.46,2909.68,2939.6,2924.2,2909.68,1494695.5,23.02,0.79,9198.82,9298.21,9228.55,9198.82,200474336,73.9,0.81
20190722,434.0023,449.402,419.6739,436.9483,5.0885,1.1783,304947.56,2925.79,2927.16,2886.97,2879.69,1806749.62,-37.23,-1.27,9247.28,9254.65,9122.64,9073.49,218545392,-105.91,-1.15
20190723,430.9224,443.1082,429.4494,437.8857,0.9374,0.2145,220275.63,2886.9,2901.36,2899.94,2883.05,1293105.12,12.97,0.45,9125.46,9175.83,9175.83,9104.76,168118768,53.19,0.58
20190724,441.2335,453.6871,439.3587,450.6071,12.7214,2.9052,371969.43,2907.93,2936.45,2923.28,2907.79,1552457.62,23.34,0.81,9203.23,9312.67,9266.3,9203.23,213978048,90.47,0.99
20190725,448.5985,453.5532,445.1168,449.6698,-0.9373,-0.208,288199,2923.19,2937.36,2937.36,2916.15,1456843.88,14.08,0.48,9265.31,9344.82,9344.82,9247.97,212853696,78.52,0.85
20190726,449.6698,457.0348,447.3933,452.8836,3.2138,0.7147,249169.7,2928.06,2948.33,2944.54,2924.45,1393433.88,7.18,0.24,9310.65,9363.27,9349,9294.61,185654480,4.18,0.04
20190729,453.6871,454.2227,439.4926,444.1795,-8.7041,-1.9219,291504.97,2943.92,2948.47,2941.01,2932.98,1279918.5,-3.53,-0.12,9350.21,9376.42,9354.28,9310.63,186596816,5.28,0.06
20190730,445.3847,450.6071,440.0283,441.903,-2.2765,-0.5125,247351.15,2946.26,2965.63,2952.34,2946.26,1483164.62,11.33,0.39,9362.23,9469.08,9399.1,9362.23,206900144,44.82,0.48
20190731,440.5639,445.6525,437.2161,439.8944,-2.0086,-0.4545,173372.86,2944.4,2944.4,2932.51,2926.49,1410523.5,-19.83,-0.67,9374.44,9374.44,9326.61,9318.59,185301232,-72.49,-0.77
20190801,439.7604,439.7604,430.3867,434.6719,-5.2225,-1.1872,202516,2920.85,2927.34,2908.77,2901.75,1423898.12,-23.74,-0.81,9278.83,9327.94,9268.05,9223.31,189132528,-58.56,-0.63
20190802,424.4947,430.7885,419.8079,428.2442,-6.4277,-1.4787,248941.73,2861.33,2872.47,2867.84,2851.44,1848884.38,-40.93,-1.41,9049.35,9150.73,9136.46,9020.26,228554432,-131.59,-1.42
20190805,426.2355,434.9397,423.0217,423.2895,-4.9547,-1.157,197763.31,2854.58,2863.69,2821.5,2821.5,1674194.25,-46.34,-1.62,9093.07,9168.1,8984.73,8984.73,203852048,-151.73,-1.66
20190806,412.4428,413.648,393.8293,407.3542,-15.9353,-3.7646,393035.41,2776.99,2787.42,2777.56,2733.92,2311237.25,-43.94,-1.56,8805.15,8898.38,8859.47,8669.9,274305600,-125.26,-1.39
20190807,409.6307,410.5681,400.5248,400.6587,-6.6955,-1.6437,203635.21,2789.02,2792.69,2768.68,2768.68,1577167.5,-8.88,-0.32,8919.89,8933.99,8814.74,8814.74,189083936,-44.73,-0.51
20190808,401.8639,408.0238,401.73,405.4795,4.8208,1.2032,142402.14,2784.18,2799.69,2794.55,2782.24,1495395.62,25.87,0.93,8870.18,8936.48,8919.28,8859.48,176794336,104.54,1.19
20190809,408.4255,409.4968,395.4362,396.5075,-8.972,-2.2127,213359.36,2805.59,2808.33,2774.75,2770.48,1482402.88,-19.8,-0.71,8963.47,8970.52,8795.18,8780.72,195121472,-124.1,-1.39
20190812,398.5162,413.648,396.3736,413.648,17.1405,4.3229,246855.87,2781.98,2814.99,2814.99,2776.62,1315634.38,40.24,1.45,8816.89,8978.52,8978.52,8798.5,183867344,183.34,2.08
20190813,410.1663,413.1123,404.5421,408.8272,-4.8208,-1.1654,138287.16,2798.05,2802.04,2797.26,2790.61,1309165,-17.73,-0.63,8910.15,8960.02,8902.63,8869.46,170587312,-75.89,-0.84
20190814,416.7279,423.4234,413.3802,413.9158,5.0886,1.2447,249490.97,2824.49,2829.89,2808.91,2807.72,1440146.38,11.65,0.42,9034.05,9060.4,8966.47,8956.08,207501728,63.84,0.72
20190815,401.73,420.4774,399.7214,417.7992,3.8834,0.9382,241828.53,2762.34,2815.9,2815.8,2756.83,1527721.5,6.89,0.24,8779.53,9011.77,9009.68,8758.04,212807472,43.21,0.48
20190816,418.7366,436.011,417.2636,429.985,12.1858,2.9167,438157.43,2817.57,2840.32,2823.82,2811.8,1485823.5,8.02,0.28,9007.15,9136.21,9060.92,8995.57,220697408,51.24,0.57
20190819,434.538,446.5899,431.1902,442.8404,12.8554,2.9897,448342.62,2835.52,2883.1,2883.1,2829.85,2145466.75,59.28,2.1,9165.8,9328.97,9328.97,9141.89,303617856,268.05,2.96
20190820,443.2421,449.6698,437.8857,438.6892,-4.1512,-0.9374,288866.49,2879.08,2892.08,2880,2875,1896772,-3.1,-0.11,9340.66,9389.39,9328.73,9301.92,293736352,-0.24,0
20190821,436.5466,442.7065,434.538,441.7691,3.0799,0.7021,224708.15,2875.47,2885.59,2880.33,2872.56,1590196.62,0.33,0.01,9304.52,9361.74,9322.75,9287.31,249206928,-5.98,-0.06
20190822,444.5812,447.929,429.1815,433.4667,-8.3024,-1.8794,383246.3,2887.66,2888.5,2883.44,2867.55,1492062.12,3.11,0.11,9350.65,9363.79,9350.56,9282.76,257246160,27.81,0.3
20190823,432.6632,438.4213,429.1815,430.1189,-3.3478,-0.7723,212342.83,2885.15,2902.46,2897.43,2878.74,1591568.25,13.99,0.48,9357,9397.76,9362.55,9311.26,262062832,11.99,0.13
20190826,421.6826,430.1189,416.9957,427.5746,-2.5443,-0.5915,272009.45,2851.02,2870.49,2863.57,2849.24,1698953.62,-33.86,-1.17,9181.71,9298.1,9270.39,9173.01,257433072,-92.16,-0.98
20190827,431.1902,455.1601,429.7172,453.9549,26.3803,6.1698,764450.52,2879.52,2919.64,2902.19,2879.41,2081418,38.62,1.35,9333.1,9517.65,9443.18,9333.1,311957632,172.79,1.86
20190828,451.5445,457.4366,450.7411,453.0175,-0.9374,-0.2065,447723.16,2901.63,2905.44,2893.76,2887.01,1830979,-8.43,-0.29,9449.4,9453.76,9414,9375.57,285827456,-29.18,-0.31
20190829,455.4279,456.6331,447.2594,447.6611,-5.3564,-1.1824,325935.73,2896,2898.6,2890.92,2878.59,1786130.88,-2.84,-0.1,9429,9440.67,9398.47,9363.15,272537280,-15.53,-0.17
20190830,453.821,459.8469,438.957,440.5639,-7.0972,-1.5854,461675.99,2907.38,2914.58,2886.24,2874.1,1939599.5,-4.68,-0.16,9458.39,9492.04,9365.68,9310.11,312542624,-32.79,-0.35
20190902,441.0995,457.7044,436.8144,455.294,14.7301,3.3435,436867.05,2886.94,2928.48,2924.11,2883.68,2027868.12,37.87,1.31,9393.03,9586.52,9569.47,9389.48,301362496,203.79,2.18
20190903,454.4905,458.7757,450.3393,454.3566,-0.9374,-0.2059,318854.11,2925.94,2930.15,2930.15,2915.2,1890012.12,6.04,0.21,9591.42,9633.69,9633.69,9547.76,310116000,64.22,0.67
20190904,454.2227,464.3999,452.6158,459.9809,5.6243,1.2379,420361.9,2927.75,2957.41,2957.41,2925.88,2254959,27.26,0.93,9612.62,9700.32,9700.32,9590.98,330543232,66.63,0.69
20190905,462.793,476.5857,458.24,465.3372,5.3563,1.1645,721452.75,2972.66,3015.84,2985.86,2972.66,3054387,28.45,0.96,9752.34,9900.76,9783.5,9751.95,430745632,83.18,0.86
20190906,470.4258,474.711,458.6418,465.4712,0.134,0.0288,412790.81,2996.62,2999.94,2999.6,2981.6,2168260.25,13.74,0.46,9829.97,9837.23,9823.42,9742.27,331457408,39.92,0.41
20190909,469.4885,483.0134,465.6051,482.076,16.6048,3.5673,626617.04,3023.78,3026.24,3024.74,3005.69,2433777.5,25.14,0.84,9907.13,10001.93,10001.93,9853.69,387165184,178.51,1.82
20190910,481.0047,482.076,468.1494,471.2293,-10.8467,-2.25,480419.86,3027.41,3027.41,3021.2,3005.38,2400129.5,-3.54,-0.12,10005.81,10005.81,9964.93,9903.42,381885536,-37,-0.37
20190911,474.0414,475.3805,460.2487,460.9182,-10.3111,-2.1881,374022.1,3029.93,3030.56,3008.81,3004.22,2298373.5,-12.39,-0.41,9985.11,10000.25,9853.72,9835.97,349035648,-111.21,-1.12
20190912,463.7303,468.1494,458.1061,463.0608,2.1426,0.4649,275033.67,3016.63,3033.47,3031.24,3005.19,1969687,22.43,0.74,9886.25,9941.17,9919.8,9837.27,288583136,66.08,0.67
20190916,464.5338,470.5597,463.4625,465.0694,2.0086,0.4338,259669.11,3041.92,3042.93,3030.75,3020.05,2218789.5,-0.49,-0.02,9952.33,9962.15,9918.09,9877.11,317119168,-1.71,-0.02
20190917,461.9895,462.793,442.7065,446.8577,-18.2117,-3.9159,499334.81,3023.71,3023.71,2978.12,2970.57,2233380.5,-52.63,-1.74,9890.58,9890.58,9722.8,9684.15,327388480,-195.29,-1.97
20190918,447.3933,449.5359,443.6438,446.5899,-0.2678,-0.0599,217114.67,2984.08,2996.4,2985.66,2982.4,1680467,7.54,0.25,9747.98,9785.62,9753.31,9701.64,255903232,30.51,0.31
20190919,447.3933,452.0802,445.3847,451.9463,5.3564,1.1994,228671.61,2992.92,2999.28,2999.28,2975.4,1626906.12,13.62,0.46,9786.4,9852.2,9852.2,9733.97,265117136,98.89,1.01
20190920,452.7497,456.0975,447.6611,453.2853,1.339,0.2963,261334.76,3004.81,3011.34,3006.45,2996.19,1821453,7.17,0.24,9873.94,9903.69,9881.25,9832.39,281060352,29.05,0.29
20190923,453.2853,454.7584,442.7065,448.8663,-4.419,-0.9749,261149.2,2998.4,2998.4,2977.08,2960.83,1681394.5,-29.37,-0.98,9853.47,9853.47,9781.14,9703.66,271171008,-100.11,-1.01
20190924,448.5985,466.0068,447.1255,462.793,13.9267,3.1026,490619,2979.48,3002.9,2985.34,2973.76,1639027.62,8.26,0.28,9783.39,9896.18,9811.38,9761.03,284060672,30.24,0.31
20190925,458.7757,461.4539,447.5272,450.3393,-12.4537,-2.691,300761.13,2977.67,2977.67,2955.43,2955.43,1685431.38,-29.91,-1,9768.38,9768.38,9671.06,9656.05,283852928,-140.32,-1.43
20190926,450.3393,452.8836,432.5293,434.404,-15.9353,-3.5385,317300.8,2964.48,2970.04,2929.09,2928.26,1889325.38,-26.34,-0.89,9698.28,9707.92,9464.84,9464.84,287353664,-206.22,-2.13
20190927,435.877,442.9743,434.6719,437.0822,2.6782,0.6165,173373.33,2929.49,2939.08,2932.17,2920.93,1329057.75,3.08,0.1,9470.53,9574.5,9548.96,9467.15,214878496,84.12,0.89
20190930,437.2161,437.8857,426.6373,426.6373,-10.4449,-2.3897,207633.3,2927.92,2936.48,2905.19,2905.19,1166468.12,-26.98,-0.92,9544.02,9581.64,9446.24,9446.04,184042928,-102.72,-1.08
20191008,414.9871,424.4947,413.5141,415.2549,-11.3824,-2.6679,333781.96,2905.76,2933.02,2913.57,2905.76,1255358.12,8.38,0.29,9474.57,9556.96,9474.75,9468.74,188610560,28.51,0.3
20191009,415.121,423.9591,409.6307,422.4861,7.2312,1.7414,197209.66,2902.08,2924.86,2924.86,2891.54,1304241.5,11.29,0.39,9443.45,9507.04,9506.56,9380.57,188625856,31.81,0.34
20191010,437.2161,460.1148,436.011,455.0262,32.5401,7.7021,616029.85,2923.71,2949.24,2947.71,2918.23,1342397.5,22.85,0.78,9504.03,9643.52,9638.1,9480.17,222069968,131.54,1.38
20191011,455.294,459.9809,451.5445,453.6871,-1.3391,-0.2943,428859.89,2954.82,2980.79,2973.66,2943.01,1612037.5,25.95,0.88,9656.98,9704.68,9666.58,9583.52,243533440,28.48,0.29
20191014,463.3286,465.6051,451.6784,454.4905,0.8034,0.1771,338385.52,2993.96,3026.38,3007.88,2989.81,2086148,34.22,1.15,9753.58,9840.59,9786.64,9725.68,285360096,120.06,1.24
20191015,454.0888,454.0888,442.3047,443.7777,-10.7128,-2.3571,257470.19,3005.66,3005.66,2991.05,2986.3,1553769,-16.83,-0.56,9759.95,9759.95,9671.73,9658.51,266349440,-114.91,-1.17
20191016,445.2507,483.1473,445.2507,468.9528,25.1751,5.6729,870057.17,2992.61,3010.42,2978.71,2975.92,1498855,-12.34,-0.41,9678.31,9722.12,9642.06,9635.45,233148144,-29.67,-0.31
20191017,468.9528,474.9788,466.8103,471.3632,2.4104,0.514,416685.96,2979.99,2986.72,2977.33,2969.57,1225276.12,-1.38,-0.05,9657.09,9670.7,9645.39,9617.01,206596240,3.33,0.04
20191018,472.7023,473.3718,461.7217,465.6051,-5.7581,-1.2216,358709.99,2982.34,2987.2,2938.14,2933.24,1499906.75,-39.19,-1.32,9665.81,9706.38,9533.51,9516.75,238042704,-111.88,-1.16
20191021,464.678,471.1244,457.2915,465.6181,0,0,355143.79,2933.9,2940.32,2939.62,2917.69,1324751.12,1.48,0.05,9533.09,9560.98,9553.57,9476.45,209913936,20.06,0.21
20191022,463.8722,467.9012,458.2316,467.6326,2.0145,0.4327,344439.04,2945.6,2954.64,2954.38,2934.39,1174820.5,14.76,0.5,9582.11,9642.93,9642.09,9558.36,207552384,88.52,0.93
20191023,466.021,466.9611,454.7398,455.277,-12.3556,-2.6422,319014.97,2952.97,2957.3,2941.62,2934.63,1238128.75,-12.76,-0.43,9641.89,9652.07,9567.75,9547.5,215975808,-74.34,-0.77
20191024,455.1427,463.335,451.7852,462.2606,6.9836,1.5339,325476.67,2944.01,2953.04,2940.92,2927.06,1265402.88,-0.7,-0.02,9570.33,9598.33,9555.76,9495.01,207222336,-11.99,-0.12
20191025,462.7978,462.7978,439.2953,447.3533,-14.9073,-3.2249,583200.84,2940.47,2958.24,2954.93,2920.52,1368607,14.01,0.48,9562.3,9665.6,9660.44,9509.34,224961824,104.68,1.09
20191028,450.5765,459.5746,447.219,459.306,11.9527,2.6719,461259.95,2958.69,2980.13,2980.05,2956.96,1737314.75,25.12,0.85,9721.64,9802.15,9801.87,9704.53,299013152,141.43,1.46
20191029,456.4857,456.4857,443.19,443.3243,-15.9817,-3.4795,373519.99,2979.04,2979.04,2954.18,2954.18,1661100.62,-25.87,-0.87,9812.48,9818.74,9746.03,9746.03,321608672,-55.84,-0.57
20191030,438.4895,446.8161,437.818,443.4586,0.1343,0.0303,181727.56,2949.46,2953.3,2939.32,2934.83,1587981.12,-14.86,-0.5,9707.18,9726.95,9681.54,9647,271564704,-64.49,-0.66
20191031,444.2644,447.7562,441.9813,444.3987,0.9401,0.212,173030.73,2944.84,2946.75,2929.06,2923.52,1615714.88,-10.26,-0.35,9709.1,9720.97,9635.33,9626.93,242663376,-46.21,-0.48
20191101,444.3987,453.6654,443.8615,450.1736,5.7749,1.2995,237093.65,2924.34,2959.83,2958.2,2917.15,1599073.75,29.14,0.99,9621.89,9814.67,9802.33,9604.31,225897376,167,1.73
20191104,451.9195,457.2915,447.8905,452.3224,2.1488,0.4773,245417.42,2964.58,2983.06,2975.49,2964.58,1672483.62,17.29,0.58,9828.6,9908.2,9868.13,9828.6,239041488,65.8,0.67
20191105,453.6654,459.1717,451.248,457.0229,4.7005,1.0392,274181.44,2977.7,3008.31,2991.56,2968.03,1798915.88,16.07,0.54,9885.02,9982.34,9938.61,9847.2,238629440,70.48,0.71
20191106,455.4113,456.0828,447.0847,448.9649,-8.058,-1.7632,218215.04,2992.04,2995.56,2978.6,2969.72,1652635.5,-12.96,-0.43,9947.31,9947.31,9860.97,9829.75,232530720,-77.64,-0.78
20191107,446.1446,453.3968,446.1446,449.6364,0.6715,0.1496,145575.65,2978.15,2988.96,2978.71,2969.12,1369526.75,0.11,0,9849.96,9939.53,9917.49,9835.89,216641728,56.52,0.57
